,Date,SPX Index,BCOM Index,MSEUEMEA Index,LGDRTRUU Index,HEDGDIST Index,MXEF Index
0,1-Jan-15,"2,059",104.0,271.0,236.0,768.0,956
1,2-Jan-15,"2,058",104.0,269.0,236.0,768.0,954
2,3-Jan-15,"2,058",104.0,269.0,236.0,768.0,954
3,4-Jan-15,"2,058",104.0,269.0,236.0,768.0,954
4,5-Jan-15,"2,021",104.0,264.0,236.0,768.0,941
5,6-Jan-15,"2,003",104.0,266.0,237.0,768.0,935
6,7-Jan-15,"2,026",104.0,267.0,236.0,768.0,941
7,8-Jan-15,"2,062",104.0,277.0,236.0,768.0,959
8,9-Jan-15,"2,045",104.0,274.0,237.0,768.0,961
9,10-Jan-15,"2,045",104.0,274.0,237.0,768.0,961
10,11-Jan-15,"2,045",104.0,274.0,237.0,768.0,961
11,12-Jan-15,"2,028",102.0,270.0,237.0,768.0,956
12,13-Jan-15,"2,023",101.0,273.0,237.0,768.0,960
13,14-Jan-15,"2,011",102.0,271.0,237.0,768.0,956
14,15-Jan-15,"1,993",102.0,270.0,237.0,768.0,960
15,16-Jan-15,"2,019",103.0,268.0,236.0,768.0,957
16,17-Jan-15,"2,019",103.0,268.0,236.0,768.0,957
17,18-Jan-15,"2,019",103.0,268.0,236.0,768.0,957
18,19-Jan-15,"2,019",103.0,269.0,237.0,768.0,953
19,20-Jan-15,"2,023",101.0,268.0,237.0,768.0,957
20,21-Jan-15,"2,032",103.0,275.0,237.0,768.0,976
21,22-Jan-15,"2,063",102.0,279.0,236.0,768.0,984
22,23-Jan-15,"2,052",101.0,281.0,236.0,768.0,991
23,24-Jan-15,"2,052",101.0,281.0,236.0,768.0,991
24,25-Jan-15,"2,052",101.0,281.0,236.0,768.0,991
25,26-Jan-15,"2,057",101.0,279.0,236.0,768.0,989
26,27-Jan-15,"2,030",101.0,278.0,237.0,768.0,990
27,28-Jan-15,"2,002",100.0,276.0,237.0,768.0,985
28,29-Jan-15,"2,021",99.0,273.0,237.0,768.0,973
29,30-Jan-15,"1,995",101.0,271.0,237.0,760.0,962
30,31-Jan-15,"1,995",101.0,271.0,237.0,760.0,962
31,1-Feb-15,"1,995",101.0,271.0,237.0,760.0,962
32,2-Feb-15,"2,021",101.0,275.0,237.0,760.0,964
33,3-Feb-15,"2,050",104.0,282.0,237.0,760.0,977
34,4-Feb-15,"2,042",102.0,279.0,237.0,760.0,981
35,5-Feb-15,"2,063",102.0,284.0,237.0,760.0,982
36,6-Feb-15,"2,055",103.0,283.0,236.0,760.0,979
37,7-Feb-15,"2,055",103.0,283.0,236.0,760.0,979
38,8-Feb-15,"2,055",103.0,283.0,236.0,760.0,979
39,9-Feb-15,"2,047",104.0,281.0,236.0,760.0,973
40,10-Feb-15,"2,069",102.0,278.0,235.0,760.0,967
41,11-Feb-15,"2,069",102.0,275.0,235.0,760.0,961
42,12-Feb-15,"2,088",103.0,282.0,236.0,760.0,971
43,13-Feb-15,"2,097",104.0,289.0,236.0,760.0,987
44,14-Feb-15,"2,097",104.0,289.0,236.0,760.0,987
45,15-Feb-15,"2,097",104.0,289.0,236.0,760.0,987
46,16-Feb-15,"2,097",104.0,287.0,236.0,760.0,984
47,17-Feb-15,"2,100",104.0,285.0,235.0,760.0,983
48,18-Feb-15,"2,100",103.0,286.0,235.0,760.0,985
49,19-Feb-15,"2,097",103.0,286.0,235.0,760.0,985
50,20-Feb-15,"2,110",103.0,287.0,235.0,760.0,984
51,21-Feb-15,"2,110",103.0,287.0,235.0,760.0,984
52,22-Feb-15,"2,110",103.0,287.0,235.0,760.0,984
53,23-Feb-15,"2,110",102.0,287.0,236.0,760.0,983
54,24-Feb-15,"2,115",102.0,288.0,236.0,760.0,988
55,25-Feb-15,"2,114",103.0,288.0,237.0,760.0,993
56,26-Feb-15,"2,111",102.0,288.0,236.0,760.0,994
57,27-Feb-15,"2,105",103.0,284.0,236.0,769.0,990
58,28-Feb-15,"2,105",103.0,284.0,236.0,769.0,990
59,1-Mar-15,"2,105",103.0,284.0,236.0,769.0,990
60,2-Mar-15,"2,117",102.0,282.0,235.0,769.0,988
61,3-Mar-15,"2,108",102.0,282.0,235.0,769.0,986
62,4-Mar-15,"2,099",102.0,277.0,234.0,769.0,976
63,5-Mar-15,"2,101",102.0,280.0,234.0,769.0,975
64,6-Mar-15,"2,071",101.0,275.0,231.0,769.0,971
65,7-Mar-15,"2,071",101.0,275.0,231.0,769.0,971
66,8-Mar-15,"2,071",101.0,275.0,231.0,769.0,971
67,9-Mar-15,"2,079",100.0,274.0,232.0,769.0,959
68,10-Mar-15,"2,044",99.0,264.0,232.0,769.0,944
69,11-Mar-15,"2,040",99.0,265.0,231.0,769.0,943
70,12-Mar-15,"2,066",99.0,267.0,231.0,769.0,949
71,13-Mar-15,"2,053",98.0,260.0,230.0,769.0,940
72,14-Mar-15,"2,053",98.0,260.0,230.0,769.0,940
73,15-Mar-15,"2,053",98.0,260.0,230.0,769.0,940
74,16-Mar-15,"2,081",97.0,260.0,231.0,769.0,941
75,17-Mar-15,"2,074",97.0,262.0,231.0,769.0,949
76,18-Mar-15,"2,100",98.0,264.0,232.0,769.0,957
77,19-Mar-15,"2,089",98.0,267.0,232.0,769.0,965
78,20-Mar-15,"2,108",100.0,273.0,234.0,769.0,970
79,21-Mar-15,"2,108",100.0,273.0,234.0,769.0,970
80,22-Mar-15,"2,108",100.0,273.0,234.0,769.0,970
81,23-Mar-15,"2,104",100.0,275.0,235.0,769.0,975
82,24-Mar-15,"2,092",100.0,278.0,235.0,769.0,978
83,25-Mar-15,"2,061",100.0,277.0,235.0,769.0,976
84,26-Mar-15,"2,056",101.0,272.0,234.0,769.0,962
85,27-Mar-15,"2,061",99.0,270.0,234.0,769.0,958
86,28-Mar-15,"2,061",99.0,270.0,234.0,769.0,958
87,29-Mar-15,"2,061",99.0,270.0,234.0,769.0,958
88,30-Mar-15,"2,086",99.0,273.0,234.0,769.0,969
89,31-Mar-15,"2,068",98.0,274.0,234.0,770.0,975
90,1-Apr-15,"2,060",100.0,278.0,234.0,770.0,983
91,2-Apr-15,"2,067",100.0,282.0,235.0,770.0,993
92,3-Apr-15,"2,067",100.0,282.0,235.0,770.0,994
93,4-Apr-15,"2,067",100.0,282.0,235.0,770.0,994
94,5-Apr-15,"2,067",100.0,282.0,235.0,770.0,994
95,6-Apr-15,"2,081",101.0,288.0,236.0,770.0,"1,006"
96,7-Apr-15,"2,076",101.0,288.0,235.0,770.0,"1,006"
97,8-Apr-15,"2,082",99.0,289.0,235.0,770.0,"1,021"
98,9-Apr-15,"2,091",99.0,290.0,234.0,770.0,"1,029"
99,10-Apr-15,"2,102",99.0,291.0,233.0,770.0,"1,035"
100,11-Apr-15,"2,102",99.0,291.0,233.0,770.0,"1,035"
101,12-Apr-15,"2,102",99.0,291.0,233.0,770.0,"1,035"
102,13-Apr-15,"2,092",99.0,289.0,233.0,770.0,"1,041"
103,14-Apr-15,"2,096",100.0,289.0,235.0,770.0,"1,037"
104,15-Apr-15,"2,107",101.0,289.0,234.0,770.0,"1,037"
105,16-Apr-15,"2,105",102.0,296.0,235.0,770.0,"1,052"
106,17-Apr-15,"2,081",102.0,288.0,236.0,770.0,"1,043"
107,18-Apr-15,"2,081",102.0,288.0,236.0,770.0,"1,043"
108,19-Apr-15,"2,081",102.0,288.0,236.0,770.0,"1,043"
109,20-Apr-15,"2,100",101.0,288.0,235.0,770.0,"1,034"
110,21-Apr-15,"2,097",101.0,291.0,235.0,770.0,"1,042"
111,22-Apr-15,"2,108",101.0,289.0,234.0,770.0,"1,048"
112,23-Apr-15,"2,113",102.0,292.0,235.0,770.0,"1,054"
113,24-Apr-15,"2,118",102.0,295.0,236.0,770.0,"1,061"
114,25-Apr-15,"2,118",102.0,295.0,236.0,770.0,"1,061"
115,26-Apr-15,"2,118",102.0,295.0,236.0,770.0,"1,061"
116,27-Apr-15,"2,109",102.0,298.0,236.0,770.0,"1,066"
117,28-Apr-15,"2,115",102.0,300.0,236.0,770.0,"1,067"
118,29-Apr-15,"2,107",103.0,300.0,236.0,770.0,"1,060"
119,30-Apr-15,"2,086",104.0,296.0,236.0,774.0,"1,048"
120,1-May-15,"2,108",103.0,295.0,235.0,774.0,"1,046"
121,2-May-15,"2,108",103.0,295.0,235.0,774.0,"1,046"
122,3-May-15,"2,108",103.0,295.0,235.0,774.0,"1,046"
123,4-May-15,"2,114",104.0,293.0,234.0,774.0,"1,048"
124,5-May-15,"2,089",105.0,297.0,234.0,774.0,"1,048"
125,6-May-15,"2,080",105.0,296.0,234.0,774.0,"1,040"
126,7-May-15,"2,088",103.0,292.0,234.0,774.0,"1,025"
127,8-May-15,"2,116",104.0,294.0,235.0,774.0,"1,035"
128,9-May-15,"2,116",104.0,294.0,235.0,774.0,"1,035"
129,10-May-15,"2,116",104.0,294.0,235.0,774.0,"1,035"
130,11-May-15,"2,105",103.0,292.0,233.0,774.0,"1,036"
131,12-May-15,"2,099",105.0,293.0,234.0,774.0,"1,029"
132,13-May-15,"2,098",105.0,298.0,234.0,774.0,"1,034"
133,14-May-15,"2,121",105.0,297.0,235.0,774.0,"1,036"
134,15-May-15,"2,123",105.0,300.0,236.0,774.0,"1,043"
135,16-May-15,"2,123",105.0,300.0,236.0,774.0,"1,043"
136,17-May-15,"2,123",105.0,300.0,236.0,774.0,"1,043"
137,18-May-15,"2,129",105.0,300.0,235.0,774.0,"1,041"
138,19-May-15,"2,128",103.0,297.0,233.0,774.0,"1,041"
139,20-May-15,"2,126",103.0,295.0,233.0,774.0,"1,036"
140,21-May-15,"2,131",104.0,296.0,233.0,774.0,"1,033"
141,22-May-15,"2,126",103.0,294.0,232.0,774.0,"1,038"
142,23-May-15,"2,126",103.0,294.0,232.0,774.0,"1,038"
143,24-May-15,"2,126",103.0,294.0,232.0,774.0,"1,038"
144,25-May-15,"2,126",103.0,292.0,232.0,774.0,"1,035"
145,26-May-15,"2,104",101.0,285.0,232.0,774.0,"1,026"
146,27-May-15,"2,123",100.0,283.0,232.0,774.0,"1,019"
147,28-May-15,"2,121",100.0,279.0,232.0,774.0,"1,010"
148,29-May-15,"2,107",101.0,277.0,233.0,776.0,"1,004"
149,30-May-15,"2,107",101.0,277.0,233.0,776.0,"1,004"
150,31-May-15,"2,107",101.0,277.0,233.0,776.0,"1,004"
151,1-Jun-15,"2,112",101.0,274.0,231.0,776.0,"1,003"
152,2-Jun-15,"2,110",102.0,276.0,232.0,776.0,"1,000"
153,3-Jun-15,"2,114",101.0,274.0,231.0,776.0,996
154,4-Jun-15,"2,096",100.0,269.0,232.0,776.0,988
155,5-Jun-15,"2,093",100.0,267.0,230.0,776.0,982
156,6-Jun-15,"2,093",100.0,267.0,230.0,776.0,982
157,7-Jun-15,"2,093",100.0,267.0,230.0,776.0,982
158,8-Jun-15,"2,079",101.0,265.0,231.0,776.0,977
159,9-Jun-15,"2,080",102.0,267.0,230.0,776.0,971
160,10-Jun-15,"2,105",103.0,273.0,230.0,776.0,978
161,11-Jun-15,"2,109",101.0,272.0,231.0,776.0,977
162,12-Jun-15,"2,094",101.0,271.0,231.0,776.0,979
163,13-Jun-15,"2,094",101.0,271.0,231.0,776.0,979
164,14-Jun-15,"2,094",101.0,271.0,231.0,776.0,979
165,15-Jun-15,"2,084",100.0,269.0,231.0,776.0,971
166,16-Jun-15,"2,096",101.0,270.0,231.0,776.0,965
167,17-Jun-15,"2,100",101.0,270.0,231.0,776.0,969
168,18-Jun-15,"2,121",101.0,275.0,232.0,776.0,978
169,19-Jun-15,"2,110",100.0,274.0,232.0,776.0,975
170,20-Jun-15,"2,110",100.0,274.0,232.0,776.0,975
171,21-Jun-15,"2,110",100.0,274.0,232.0,776.0,975
172,22-Jun-15,"2,123",100.0,279.0,232.0,776.0,987
173,23-Jun-15,"2,124",101.0,278.0,230.0,776.0,991
174,24-Jun-15,"2,109",100.0,279.0,231.0,776.0,993
175,25-Jun-15,"2,102",101.0,280.0,230.0,776.0,988
176,26-Jun-15,"2,101",101.0,277.0,229.0,776.0,981
177,27-Jun-15,"2,101",101.0,277.0,229.0,776.0,981
178,28-Jun-15,"2,101",101.0,277.0,229.0,776.0,981
179,29-Jun-15,"2,058",101.0,272.0,230.0,776.0,959
180,30-Jun-15,"2,063",103.0,277.0,230.0,767.0,972
181,1-Jul-15,"2,077",102.0,274.0,230.0,767.0,972
182,2-Jul-15,"2,077",102.0,276.0,230.0,767.0,971
183,3-Jul-15,"2,077",102.0,273.0,230.0,767.0,964
184,4-Jul-15,"2,077",102.0,273.0,230.0,767.0,964
185,5-Jul-15,"2,077",102.0,273.0,230.0,767.0,964
186,6-Jul-15,"2,069",99.0,268.0,231.0,767.0,943
187,7-Jul-15,"2,081",98.0,261.0,230.0,767.0,930
188,8-Jul-15,"2,047",98.0,260.0,231.0,767.0,905
189,9-Jul-15,"2,051",99.0,266.0,230.0,767.0,920
190,10-Jul-15,"2,077",99.0,269.0,230.0,767.0,933
191,11-Jul-15,"2,077",99.0,269.0,230.0,767.0,933
192,12-Jul-15,"2,077",99.0,269.0,230.0,767.0,933
193,13-Jul-15,"2,100",100.0,271.0,229.0,767.0,943
194,14-Jul-15,"2,109",99.0,272.0,229.0,767.0,941
195,15-Jul-15,"2,107",98.0,271.0,229.0,767.0,938
196,16-Jul-15,"2,124",98.0,273.0,229.0,767.0,942
197,17-Jul-15,"2,127",98.0,273.0,229.0,767.0,942
198,18-Jul-15,"2,127",98.0,273.0,229.0,767.0,942
199,19-Jul-15,"2,127",98.0,273.0,229.0,767.0,942
200,20-Jul-15,"2,128",96.0,271.0,229.0,767.0,935
201,21-Jul-15,"2,119",96.0,273.0,230.0,767.0,940
202,22-Jul-15,"2,114",95.0,269.0,230.0,767.0,931
203,23-Jul-15,"2,102",94.0,268.0,230.0,767.0,924
204,24-Jul-15,"2,080",93.0,261.0,230.0,767.0,910
205,25-Jul-15,"2,080",93.0,261.0,230.0,767.0,910
206,26-Jul-15,"2,080",93.0,261.0,230.0,767.0,910
207,27-Jul-15,"2,068",92.0,259.0,231.0,767.0,893
208,28-Jul-15,"2,093",93.0,257.0,231.0,767.0,891
209,29-Jul-15,"2,109",93.0,261.0,230.0,767.0,900
210,30-Jul-15,"2,109",93.0,259.0,230.0,767.0,894
211,31-Jul-15,"2,104",92.0,262.0,231.0,761.0,902
212,1-Aug-15,"2,104",92.0,262.0,231.0,761.0,902
213,2-Aug-15,"2,104",92.0,262.0,231.0,761.0,902
214,3-Aug-15,"2,098",90.0,257.0,231.0,761.0,891
215,4-Aug-15,"2,093",91.0,259.0,231.0,761.0,893
216,5-Aug-15,"2,100",91.0,258.0,230.0,761.0,892
217,6-Aug-15,"2,084",91.0,256.0,230.0,761.0,885
218,7-Aug-15,"2,078",90.0,257.0,231.0,761.0,885
219,8-Aug-15,"2,078",90.0,257.0,231.0,761.0,885
220,9-Aug-15,"2,078",90.0,257.0,231.0,761.0,885
221,10-Aug-15,"2,104",93.0,257.0,230.0,761.0,888
222,11-Aug-15,"2,084",91.0,256.0,231.0,761.0,878
223,12-Aug-15,"2,086",91.0,252.0,232.0,761.0,862
224,13-Aug-15,"2,083",90.0,253.0,231.0,761.0,865
225,14-Aug-15,"2,092",90.0,252.0,231.0,761.0,864
226,15-Aug-15,"2,092",90.0,252.0,231.0,761.0,864
227,16-Aug-15,"2,092",90.0,252.0,231.0,761.0,864
228,17-Aug-15,"2,102",90.0,248.0,231.0,761.0,855
229,18-Aug-15,"2,097",89.0,246.0,231.0,761.0,848
230,19-Aug-15,"2,080",89.0,243.0,231.0,761.0,841
231,20-Aug-15,"2,036",89.0,242.0,232.0,761.0,830
232,21-Aug-15,"1,971",88.0,238.0,233.0,761.0,812
233,22-Aug-15,"1,971",88.0,238.0,233.0,761.0,812
234,23-Aug-15,"1,971",88.0,238.0,233.0,761.0,812
235,24-Aug-15,"1,893",86.0,227.0,234.0,761.0,772
236,25-Aug-15,"1,868",86.0,237.0,232.0,761.0,789
237,26-Aug-15,"1,941",85.0,233.0,231.0,761.0,787
238,27-Aug-15,"1,988",88.0,240.0,230.0,761.0,813
239,28-Aug-15,"1,989",89.0,243.0,230.0,761.0,820
240,29-Aug-15,"1,989",89.0,243.0,230.0,761.0,820
241,30-Aug-15,"1,989",89.0,243.0,230.0,761.0,820
242,31-Aug-15,"1,972",91.0,243.0,230.0,750.0,819
243,1-Sep-15,"1,914",89.0,236.0,230.0,750.0,801
244,2-Sep-15,"1,949",89.0,235.0,230.0,750.0,797
245,3-Sep-15,"1,951",89.0,239.0,230.0,750.0,801
246,4-Sep-15,"1,921",88.0,232.0,230.0,750.0,789
247,5-Sep-15,"1,921",88.0,232.0,230.0,750.0,789
248,6-Sep-15,"1,921",88.0,232.0,230.0,750.0,789
249,7-Sep-15,"1,921",88.0,228.0,231.0,750.0,778
250,8-Sep-15,"1,969",89.0,232.0,230.0,750.0,791
251,9-Sep-15,"1,942",88.0,233.0,231.0,750.0,810
252,10-Sep-15,"1,952",89.0,234.0,231.0,750.0,804
253,11-Sep-15,"1,961",89.0,233.0,231.0,750.0,802
254,12-Sep-15,"1,961",89.0,233.0,231.0,750.0,802
255,13-Sep-15,"1,961",89.0,233.0,231.0,750.0,802
256,14-Sep-15,"1,953",89.0,235.0,231.0,750.0,808
257,15-Sep-15,"1,978",89.0,237.0,230.0,750.0,807
258,16-Sep-15,"1,995",89.0,242.0,230.0,750.0,823
259,17-Sep-15,"1,990",89.0,242.0,231.0,750.0,828
260,18-Sep-15,"1,958",88.0,242.0,233.0,750.0,830
261,19-Sep-15,"1,958",88.0,242.0,233.0,750.0,830
262,20-Sep-15,"1,958",88.0,242.0,233.0,750.0,830
263,21-Sep-15,"1,967",89.0,238.0,231.0,750.0,816
264,22-Sep-15,"1,943",88.0,232.0,231.0,750.0,808
265,23-Sep-15,"1,939",87.0,232.0,231.0,750.0,792
266,24-Sep-15,"1,932",88.0,228.0,231.0,750.0,786
267,25-Sep-15,"1,931",88.0,231.0,230.0,750.0,789
268,26-Sep-15,"1,931",88.0,231.0,230.0,750.0,789
269,27-Sep-15,"1,931",88.0,231.0,230.0,750.0,789
270,28-Sep-15,"1,882",87.0,225.0,230.0,750.0,782
271,29-Sep-15,"1,884",88.0,227.0,230.0,750.0,776
272,30-Sep-15,"1,920",88.0,230.0,230.0,740.0,792
273,1-Oct-15,"1,924",87.0,231.0,230.0,740.0,798
274,2-Oct-15,"1,951",88.0,231.0,231.0,740.0,804
275,3-Oct-15,"1,951",88.0,231.0,231.0,740.0,804
276,4-Oct-15,"1,951",88.0,231.0,231.0,740.0,804
277,5-Oct-15,"1,987",89.0,240.0,231.0,740.0,821
278,6-Oct-15,"1,980",90.0,242.0,231.0,740.0,829
279,7-Oct-15,"1,996",90.0,248.0,232.0,740.0,851
280,8-Oct-15,"2,013",90.0,248.0,231.0,740.0,848
281,9-Oct-15,"2,015",91.0,253.0,232.0,740.0,859
282,10-Oct-15,"2,015",91.0,253.0,232.0,740.0,859
283,11-Oct-15,"2,015",91.0,253.0,232.0,740.0,859
284,12-Oct-15,"2,017",90.0,252.0,232.0,740.0,865
285,13-Oct-15,"2,004",90.0,249.0,233.0,740.0,854
286,14-Oct-15,"1,994",90.0,249.0,234.0,740.0,849
287,15-Oct-15,"2,024",90.0,253.0,233.0,740.0,865
288,16-Oct-15,"2,033",90.0,253.0,233.0,740.0,865
289,17-Oct-15,"2,033",90.0,253.0,233.0,740.0,865
290,18-Oct-15,"2,033",90.0,253.0,233.0,740.0,865
291,19-Oct-15,"2,034",89.0,252.0,233.0,740.0,867
292,20-Oct-15,"2,031",89.0,251.0,233.0,740.0,864
293,21-Oct-15,"2,019",88.0,247.0,233.0,740.0,859
294,22-Oct-15,"2,053",88.0,248.0,233.0,740.0,858
295,23-Oct-15,"2,075",87.0,250.0,232.0,740.0,869
296,24-Oct-15,"2,075",87.0,250.0,232.0,740.0,869
297,25-Oct-15,"2,075",87.0,250.0,232.0,740.0,869
298,26-Oct-15,"2,071",87.0,248.0,232.0,740.0,868
299,27-Oct-15,"2,066",87.0,245.0,233.0,740.0,863
300,28-Oct-15,"2,090",88.0,247.0,232.0,740.0,860
301,29-Oct-15,"2,089",87.0,240.0,230.0,740.0,846
302,30-Oct-15,"2,079",87.0,242.0,231.0,738.0,848
303,31-Oct-15,"2,079",87.0,242.0,231.0,738.0,848
304,1-Nov-15,"2,079",87.0,242.0,231.0,738.0,848
305,2-Nov-15,"2,104",87.0,245.0,231.0,738.0,850
306,3-Nov-15,"2,110",88.0,247.0,230.0,738.0,861
307,4-Nov-15,"2,102",87.0,247.0,230.0,738.0,868
308,5-Nov-15,"2,100",86.0,245.0,230.0,738.0,864
309,6-Nov-15,"2,099",85.0,238.0,228.0,738.0,852
310,7-Nov-15,"2,099",85.0,238.0,228.0,738.0,852
311,8-Nov-15,"2,099",85.0,238.0,228.0,738.0,852
312,9-Nov-15,"2,079",84.0,237.0,228.0,738.0,844
313,10-Nov-15,"2,082",84.0,235.0,228.0,738.0,833
314,11-Nov-15,"2,075",84.0,235.0,228.0,738.0,833
315,12-Nov-15,"2,046",83.0,232.0,228.0,738.0,834
316,13-Nov-15,"2,023",82.0,227.0,228.0,738.0,821
317,14-Nov-15,"2,023",82.0,227.0,228.0,738.0,821
318,15-Nov-15,"2,023",82.0,227.0,228.0,738.0,821
319,16-Nov-15,"2,053",82.0,228.0,228.0,738.0,813
320,17-Nov-15,"2,050",82.0,234.0,228.0,738.0,824
321,18-Nov-15,"2,084",82.0,235.0,228.0,738.0,823
322,19-Nov-15,"2,081",82.0,238.0,229.0,738.0,837
323,20-Nov-15,"2,089",81.0,240.0,229.0,738.0,843
324,21-Nov-15,"2,089",81.0,240.0,229.0,738.0,843
325,22-Nov-15,"2,089",81.0,240.0,229.0,738.0,843
326,23-Nov-15,"2,087",81.0,239.0,229.0,738.0,841
327,24-Nov-15,"2,089",82.0,236.0,229.0,738.0,839
328,25-Nov-15,"2,089",82.0,234.0,229.0,738.0,836
329,26-Nov-15,"2,089",82.0,233.0,229.0,738.0,838
330,27-Nov-15,"2,090",81.0,230.0,229.0,738.0,826
331,28-Nov-15,"2,090",81.0,230.0,229.0,738.0,826
332,29-Nov-15,"2,090",81.0,230.0,229.0,738.0,826
333,30-Nov-15,"2,080",81.0,227.0,229.0,732.0,814
334,1-Dec-15,"2,103",82.0,227.0,230.0,732.0,825
335,2-Dec-15,"2,080",80.0,225.0,229.0,732.0,822
336,3-Dec-15,"2,050",81.0,223.0,229.0,732.0,819
337,4-Dec-15,"2,092",82.0,219.0,230.0,732.0,812
338,5-Dec-15,"2,092",82.0,219.0,230.0,732.0,812
339,6-Dec-15,"2,092",82.0,219.0,230.0,732.0,812
340,7-Dec-15,"2,077",80.0,217.0,230.0,732.0,808
341,8-Dec-15,"2,064",79.0,212.0,230.0,732.0,795
342,9-Dec-15,"2,048",79.0,215.0,230.0,732.0,795
343,10-Dec-15,"2,052",79.0,207.0,230.0,732.0,789
344,11-Dec-15,"2,012",78.0,197.0,231.0,732.0,774
345,12-Dec-15,"2,012",78.0,197.0,231.0,732.0,774
346,13-Dec-15,"2,012",78.0,197.0,231.0,732.0,774
347,14-Dec-15,"2,022",78.0,201.0,230.0,732.0,771
348,15-Dec-15,"2,043",78.0,207.0,228.0,732.0,779
349,16-Dec-15,"2,073",77.0,208.0,228.0,732.0,790
350,17-Dec-15,"2,042",77.0,212.0,228.0,732.0,799
351,18-Dec-15,"2,006",77.0,209.0,229.0,732.0,790
352,19-Dec-15,"2,006",77.0,209.0,229.0,732.0,790
353,20-Dec-15,"2,006",77.0,209.0,229.0,732.0,790
354,21-Dec-15,"2,021",78.0,211.0,229.0,732.0,791
355,22-Dec-15,"2,039",77.0,212.0,229.0,732.0,795
356,23-Dec-15,"2,064",78.0,215.0,228.0,732.0,803
357,24-Dec-15,"2,061",78.0,215.0,229.0,732.0,804
358,25-Dec-15,"2,061",78.0,215.0,229.0,732.0,804
359,26-Dec-15,"2,061",78.0,215.0,229.0,732.0,804
360,27-Dec-15,"2,061",78.0,215.0,229.0,732.0,804
361,28-Dec-15,"2,057",78.0,214.0,229.0,732.0,800
362,29-Dec-15,"2,078",79.0,214.0,228.0,732.0,800
363,30-Dec-15,"2,063",78.0,210.0,228.0,732.0,791
364,31-Dec-15,"2,044",79.0,210.0,228.0,727.0,794
365,1-Jan-16,"2,044",79.0,210.0,228.0,727.0,794
366,2-Jan-16,"2,044",79.0,210.0,228.0,727.0,794
367,3-Jan-16,"2,044",79.0,210.0,228.0,727.0,794
368,4-Jan-16,"2,013",78.0,204.0,228.0,727.0,768
369,5-Jan-16,"2,017",78.0,205.0,228.0,727.0,768
370,6-Jan-16,"1,990",77.0,202.0,228.0,727.0,760
371,7-Jan-16,"1,943",77.0,197.0,229.0,727.0,739
372,8-Jan-16,"1,922",77.0,195.0,229.0,727.0,740
373,9-Jan-16,"1,922",77.0,195.0,229.0,727.0,740
374,10-Jan-16,"1,922",77.0,195.0,229.0,727.0,740
375,11-Jan-16,"1,924",75.0,189.0,228.0,727.0,723
376,12-Jan-16,"1,939",74.0,190.0,229.0,727.0,723
377,13-Jan-16,"1,890",75.0,192.0,229.0,727.0,730
378,14-Jan-16,"1,922",75.0,189.0,228.0,727.0,723
379,15-Jan-16,"1,880",73.0,182.0,229.0,727.0,709
380,16-Jan-16,"1,880",73.0,182.0,229.0,727.0,709
381,17-Jan-16,"1,880",73.0,182.0,229.0,727.0,709
382,18-Jan-16,"1,880",73.0,179.0,228.0,727.0,703
383,19-Jan-16,"1,881",74.0,183.0,228.0,727.0,714
384,20-Jan-16,"1,859",73.0,175.0,228.0,727.0,693
385,21-Jan-16,"1,869",74.0,176.0,227.0,727.0,689
386,22-Jan-16,"1,907",75.0,185.0,228.0,727.0,711
387,23-Jan-16,"1,907",75.0,185.0,228.0,727.0,711
388,24-Jan-16,"1,907",75.0,185.0,228.0,727.0,711
389,25-Jan-16,"1,877",74.0,184.0,228.0,727.0,716
390,26-Jan-16,"1,904",75.0,186.0,228.0,727.0,708
391,27-Jan-16,"1,883",76.0,189.0,228.0,727.0,716
392,28-Jan-16,"1,893",76.0,195.0,229.0,727.0,722
393,29-Jan-16,"1,940",77.0,201.0,229.0,717.0,742
394,30-Jan-16,"1,940",77.0,201.0,229.0,717.0,742
395,31-Jan-16,"1,940",77.0,201.0,229.0,717.0,742
396,1-Feb-16,"1,939",76.0,200.0,229.0,717.0,743
397,2-Feb-16,"1,903",75.0,194.0,229.0,717.0,729
398,3-Feb-16,"1,913",76.0,194.0,230.0,717.0,722
399,4-Feb-16,"1,915",76.0,203.0,231.0,717.0,740
400,5-Feb-16,"1,880",76.0,201.0,231.0,717.0,740
401,6-Feb-16,"1,880",76.0,201.0,231.0,717.0,740
402,7-Feb-16,"1,880",76.0,201.0,231.0,717.0,740
403,8-Feb-16,"1,853",76.0,196.0,231.0,717.0,734
404,9-Feb-16,"1,852",74.0,193.0,232.0,717.0,730
405,10-Feb-16,"1,852",74.0,195.0,232.0,717.0,731
406,11-Feb-16,"1,829",74.0,192.0,232.0,717.0,713
407,12-Feb-16,"1,865",75.0,194.0,231.0,717.0,711
408,13-Feb-16,"1,865",75.0,194.0,231.0,717.0,711
409,14-Feb-16,"1,865",75.0,194.0,231.0,717.0,711
410,15-Feb-16,"1,865",75.0,200.0,230.0,717.0,727
411,16-Feb-16,"1,896",75.0,199.0,230.0,717.0,731
412,17-Feb-16,"1,927",76.0,205.0,230.0,717.0,736
413,18-Feb-16,"1,918",76.0,208.0,231.0,717.0,746
414,19-Feb-16,"1,918",75.0,202.0,231.0,717.0,741
415,20-Feb-16,"1,918",75.0,202.0,231.0,717.0,741
416,21-Feb-16,"1,918",75.0,202.0,231.0,717.0,741
